tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt1927369	tvEpisode	Episode dated 2 June 2010	Episode dated 2 June 2010	0	2010	\N	\N	Game-Show
tt1927370	tvEpisode	Episode dated 3 June 2010	Episode dated 3 June 2010	0	2010	\N	\N	Game-Show
tt1927371	tvEpisode	Episode dated 5 June 2010	Episode dated 5 June 2010	0	2010	\N	\N	Game-Show
tt1927372	tvEpisode	Episode dated 6 June 2010	Episode dated 6 June 2010	0	2010	\N	\N	Game-Show
tt1927373	tvEpisode	Episode dated 7 June 2010	Episode dated 7 June 2010	0	2010	\N	\N	Game-Show
tt1927374	tvEpisode	Episode dated 8 June 2010	Episode dated 8 June 2010	0	2010	\N	\N	Game-Show
tt1927375	tvEpisode	Episode dated 9 June 2010	Episode dated 9 June 2010	0	2010	\N	\N	Game-Show
tt1927376	tvEpisode	Episode dated 10 June 2010	Episode dated 10 June 2010	0	2010	\N	\N	Game-Show
tt1927377	tvSeries	Gaano kita kahamal	Gaano kita kahamal	0	2009	2009	\N	\N
tt1927378	tvEpisode	Golf/Motorcycle Garage	Golf/Motorcycle Garage	0	2011	\N	\N	Reality-TV
tt1927379	tvEpisode	Episode dated 20 May 2011	Episode dated 20 May 2011	0	2011	\N	\N	Documentary
tt1927380	tvEpisode	Episode dated 21 May 2011	Episode dated 21 May 2011	0	2011	\N	\N	Documentary
tt1927381	tvEpisode	Episode dated 8 September 2007	Episode dated 8 September 2007	0	2007	\N	\N	Documentary
tt1927382	tvEpisode	Aflevering 4261	Aflevering 4261	0	2011	\N	\N	Drama,Romance
tt1927383	tvEpisode	Episode dated 6 January 2011	Episode dated 6 January 2011	0	2011	\N	\N	News
tt1927384	tvEpisode	Aflevering 298	Aflevering 298	0	1997	\N	\N	Drama
tt1927385	tvEpisode	Aflevering 299	Aflevering 299	0	1997	\N	\N	Drama
tt1927386	tvEpisode	Aflevering 300	Aflevering 300	0	1997	\N	\N	Drama
tt1927387	tvEpisode	Aflevering 301	Aflevering 301	0	1997	\N	\N	Drama
tt1927388	tvEpisode	Aflevering 302	Aflevering 302	0	1997	\N	\N	Drama
tt1927389	tvEpisode	Aflevering 303	Aflevering 303	0	1997	\N	\N	Drama
tt1927390	tvEpisode	Aflevering 304	Aflevering 304	0	1997	\N	\N	Drama
tt1927391	tvEpisode	Jerome, Angela, Edward and Geena Refuse to Trust Anyone for Doubt Is in the Air	Jerome, Angela, Edward and Geena Refuse to Trust Anyone for Doubt Is in the Air	0	2011	\N	\N	Drama
tt1927392	tvEpisode	Frankenbooger	Frankenbooger	0	2007	\N	22	Action,Adventure,Animation
tt1927393	tvEpisode	Episode dated 20 May 2011	Episode dated 20 May 2011	0	2011	\N	\N	News,Talk-Show
tt1927394	tvEpisode	House Calls	House Calls	0	2007	\N	\N	Talk-Show
tt1927395	tvEpisode	Hydrocephalus	Hydrocephalus	0	2007	\N	\N	Talk-Show
tt1927396	tvEpisode	Incontinence	Incontinence	0	2007	\N	\N	Talk-Show
tt1927397	tvEpisode	Finding Freedom	Finding Freedom	0	2011	\N	45	Drama,Family
tt1927398	tvEpisode	Something in the Night	Something in the Night	0	2011	\N	45	Drama,Family
tt1927399	tvSeries	Henry & Aaron's 7 Steps to Superstardom	Henry & Aaron's 7 Steps to Superstardom	0	2011	\N	6	Comedy
tt1927400	tvEpisode	Episode #1.3076	Episode #1.3076	0	2011	\N	\N	Drama,Romance
tt1927401	tvEpisode	Containing the Coupon Clutter	Containing the Coupon Clutter	0	2010	\N	\N	Reality-TV
tt1927402	tvEpisode	Albert Fallaize	Albert Fallaize	0	1981	\N	\N	Talk-Show
tt1927403	tvEpisode	Archie Craig	Archie Craig	0	1979	\N	\N	Talk-Show
tt1927404	tvEpisode	Arthur Askey	Arthur Askey	0	1980	\N	\N	Talk-Show
tt1927405	tvEpisode	Bernadette Greevy	Bernadette Greevy	0	1982	\N	\N	Talk-Show
tt1927406	tvEpisode	Carina Standen	Carina Standen	0	1979	\N	\N	Talk-Show
tt1927407	tvEpisode	Carla Lane	Carla Lane	0	1979	\N	\N	Talk-Show
tt1927408	tvEpisode	Dafydd and Elinor Wigley	Dafydd and Elinor Wigley	0	1982	\N	\N	Talk-Show
tt1927409	tvEpisode	Delia Smith	Delia Smith	0	1980	\N	\N	Talk-Show
tt1927410	tvEpisode	Donald Soper	Donald Soper	0	1984	\N	\N	Talk-Show
tt1927411	tvEpisode	Donald Swann	Donald Swann	0	1981	\N	\N	Talk-Show
tt1927412	tvEpisode	Elizabeth Poston	Elizabeth Poston	0	1979	\N	\N	Talk-Show
tt1927413	tvEpisode	George Thomas	George Thomas	0	1981	\N	\N	Talk-Show
tt1927414	tvEpisode	Gladys Marsh	Gladys Marsh	0	1979	\N	\N	Talk-Show
tt1927415	tvEpisode	Grace Kennedy	Grace Kennedy	0	1984	\N	\N	Talk-Show
tt1927416	tvEpisode	Jackie Pullinger	Jackie Pullinger	0	1981	\N	\N	Talk-Show
tt1927417	tvEpisode	Janet Brown	Janet Brown	0	1980	\N	\N	Talk-Show
tt1927418	tvEpisode	Jean Vanier	Jean Vanier	0	1984	\N	\N	Talk-Show
tt1927419	tvEpisode	Jean Waddell	Jean Waddell	0	1981	\N	\N	Talk-Show
tt1927420	tvEpisode	John Alderson	John Alderson	0	1982	\N	\N	Talk-Show
tt1927421	tvEpisode	Julian Lloyd Webber	Julian Lloyd Webber	0	1983	\N	\N	Talk-Show
tt1927422	tvEpisode	Kathy Staff	Kathy Staff	0	1984	\N	\N	Talk-Show
tt1927423	tvEpisode	Kitty Muggeridge	Kitty Muggeridge	0	1983	\N	\N	Talk-Show
tt1927424	tvEpisode	Laura Ashley	Laura Ashley	0	1984	\N	\N	Talk-Show
tt1927425	tvEpisode	Lord Hailsham	Lord Hailsham	0	1980	\N	\N	Talk-Show
tt1927426	tvEpisode	Mary O'Hara	Mary O'Hara	0	1980	\N	\N	Talk-Show
tt1927427	tvEpisode	Monsignor Daniel Martin Spraggon	Monsignor Daniel Martin Spraggon	0	1983	\N	\N	Talk-Show
tt1927428	tvEpisode	Patience Strong	Patience Strong	0	1981	\N	\N	Talk-Show
tt1927429	tvEpisode	Percy Edwards	Percy Edwards	0	1982	\N	\N	Talk-Show
tt1927430	tvEpisode	Rosalind Runcie	Rosalind Runcie	0	1983	\N	\N	Talk-Show
tt1927431	tvEpisode	Roy Mason	Roy Mason	0	1980	\N	\N	Talk-Show
tt1927432	tvEpisode	Sir Robert Mayer	Sir Robert Mayer	0	1979	\N	\N	Talk-Show
tt1927433	tvEpisode	Spike Milligan	Spike Milligan	0	1984	\N	\N	Talk-Show
tt1927434	tvEpisode	Sybil Phoenix	Sybil Phoenix	0	1982	\N	\N	Talk-Show
tt1927435	tvEpisode	Sydney Carter	Sydney Carter	0	1983	\N	\N	Talk-Show
tt1927436	tvEpisode	The Rt. Hon. Shirley Williams	The Rt. Hon. Shirley Williams	0	1982	\N	\N	Talk-Show
tt1927437	tvEpisode	Viscountess Stansgate	Viscountess Stansgate	0	1983	\N	\N	Talk-Show
tt1927438	tvEpisode	Predators in Your Backyard	Predators in Your Backyard	0	2011	\N	\N	Documentary
tt1927439	tvEpisode	Asketa	Asketa	0	1996	\N	\N	Comedy
tt1927440	tvEpisode	Bludicky	Bludicky	0	1997	\N	\N	Comedy
tt1927441	tvEpisode	Dedci	Dedci	0	1997	\N	\N	Comedy
tt1927442	tvEpisode	Den poté	Den poté	0	1997	\N	\N	Comedy
tt1927443	tvEpisode	Fór	Fór	0	1997	\N	\N	Comedy
tt1927444	tvEpisode	Hra	Hra	0	1997	\N	\N	Comedy
tt1927445	tvEpisode	Kalamita	Kalamita	0	1997	\N	\N	Comedy
tt1927446	tvEpisode	Klientka	Klientka	0	1997	\N	\N	Comedy
tt1927447	tvEpisode	Kukátko	Kukátko	0	1997	\N	\N	Comedy
tt1927448	tvEpisode	Láska je láska	Láska je láska	0	1997	\N	\N	Comedy
tt1927449	tvEpisode	Lécitel	Lécitel	0	1997	\N	\N	Comedy
tt1927450	tvEpisode	Nekurácký den	Nekurácký den	0	1997	\N	\N	Comedy
tt1927451	tvEpisode	Obránci	Obránci	0	1996	\N	\N	Comedy
tt1927452	tvEpisode	Oslavenec	Oslavenec	0	1997	\N	\N	Comedy
tt1927453	tvEpisode	Pes	Pes	0	1997	\N	\N	Comedy
tt1927454	tvEpisode	Píchacky	Píchacky	0	1996	\N	\N	Comedy
tt1927455	tvEpisode	Randevú	Randevú	0	1997	\N	\N	Comedy
tt1927456	tvEpisode	Reklama	Reklama	0	1996	\N	\N	Comedy
tt1927457	tvEpisode	Ruzicka	Ruzicka	0	1996	\N	\N	Comedy
tt1927458	tvEpisode	Sprýmar	Sprýmar	0	1997	\N	\N	Comedy
tt1927459	tvEpisode	Stastné a veselé	Stastné a veselé	0	1996	\N	\N	Comedy
tt1927460	tvEpisode	Strýcek	Strýcek	0	1997	\N	\N	Comedy
tt1927461	tvEpisode	Ucedník	Ucedník	0	1996	\N	\N	Comedy
tt1927462	tvEpisode	Umelec	Umelec	0	1997	\N	\N	Comedy
tt1927463	tvEpisode	Veselka	Veselka	0	1997	\N	\N	Comedy
tt1927464	tvEpisode	Vestba	Vestba	0	1997	\N	\N	Comedy
tt1927465	tvEpisode	Výletník	Výletník	0	1997	\N	\N	Comedy
tt1927466	tvEpisode	Zlodej	Zlodej	0	1997	\N	\N	Comedy
tt1927467	tvEpisode	Zájezd	Zájezd	0	1997	\N	\N	Comedy
tt1927468	tvEpisode	Záskok	Záskok	0	1997	\N	\N	Comedy
tt1927469	tvEpisode	Záskoláci	Záskoláci	0	1996	\N	\N	Comedy
tt1927470	tvEpisode	Úraz	Úraz	0	1997	\N	\N	Comedy
tt1927473	tvEpisode	City Lights vs. Suburban Sites	City Lights vs. Suburban Sites	0	2009	\N	22	Reality-TV
tt1927474	tvEpisode	Audio Vacuum Tubes/Light Bars/Wood Model Aircraft/Metal Snare Drums	Audio Vacuum Tubes/Light Bars/Wood Model Aircraft/Metal Snare Drums	0	2010	\N	22	Documentary
tt1927475	tvEpisode	Corn Tortillas/Crankshafts & Camshafts/Bush Planes/Aluminum Bike Wheels	Corn Tortillas/Crankshafts & Camshafts/Bush Planes/Aluminum Bike Wheels	0	2011	\N	22	Documentary
tt1927476	tvEpisode	Dial Thermometers/Hummus/Spent Fuel Containers/Straw Sombreros	Dial Thermometers/Hummus/Spent Fuel Containers/Straw Sombreros	0	2010	\N	22	Documentary
tt1927477	tvEpisode	Rolled Wafers/Wood Pellets/Class & Championship Rings	Rolled Wafers/Wood Pellets/Class & Championship Rings	0	2011	\N	22	Documentary
tt1927478	tvEpisode	Episode dated 21 May 2011	Episode dated 21 May 2011	0	2011	\N	\N	News
tt1927479	tvEpisode	The Pizza Man Cometh/The Episode of Mostly Exposition	The Pizza Man Cometh/The Episode of Mostly Exposition	0	2009	\N	\N	Comedy,Sci-Fi
tt1927481	tvEpisode	The Planet of Eventually Exploding Time Bombs of Calamitous Proportions	The Planet of Eventually Exploding Time Bombs of Calamitous Proportions	0	2009	\N	\N	Comedy,Sci-Fi
tt1927482	tvEpisode	The Planet of Extremely Sticky Floors That Make it Impossible to do Anything	The Planet of Extremely Sticky Floors That Make it Impossible to do Anything	0	2009	\N	\N	Comedy,Sci-Fi
tt1927484	tvEpisode	The Planet of Fairly Attractive Women with Terrible Fashion Sense	The Planet of Fairly Attractive Women with Terrible Fashion Sense	0	2009	\N	\N	Comedy,Sci-Fi
tt1927485	tvEpisode	The Planet of Tons of Dirty Laundry	The Planet of Tons of Dirty Laundry	0	2009	\N	\N	Comedy,Sci-Fi
tt1927486	tvEpisode	The Wrath of Kalm	The Wrath of Kalm	0	2009	\N	\N	Comedy,Sci-Fi
tt1927487	tvEpisode	Curry	Curry	0	2011	\N	\N	Drama,Reality-TV
tt1927488	tvEpisode	Episode #1.64	Episode #1.64	0	2011	\N	\N	Comedy
tt1927489	tvEpisode	Albert/Matt/Kristie	Albert/Matt/Kristie	0	2010	\N	44	Biography,Documentary
tt1927490	tvSeries	I istoria tis Eurovision	I istoria tis Eurovision	0	2011	\N	\N	Music
tt1927491	tvEpisode	Elävä, kuollut vai puolikuollut	Elävä, kuollut vai puolikuollut	0	1998	\N	\N	Drama
tt1927492	tvEpisode	Ei jälkeäkään Markusta	Ei jälkeäkään Markusta	0	1998	\N	\N	Drama
tt1927493	tvEpisode	Kaupankäyntiä	Kaupankäyntiä	0	1998	\N	\N	Drama
tt1927494	tvEpisode	Markku katoaa	Markku katoaa	0	1998	\N	\N	Drama
tt1927495	tvEpisode	Markku piinaa Suvia	Markku piinaa Suvia	0	1998	\N	\N	Drama
tt1927496	tvEpisode	Paholainen	Paholainen	0	1998	\N	\N	Drama
tt1927497	tvEpisode	Stevenin juuret	Stevenin juuret	0	1998	\N	\N	Drama
tt1927498	tvEpisode	Suvi on ansassa	Suvi on ansassa	0	1998	\N	\N	Drama
tt1927499	tvEpisode	Tulipunaisia ruusuja	Tulipunaisia ruusuja	0	1998	\N	\N	Drama
tt1927500	tvEpisode	Uusi kasvo	Uusi kasvo	0	1998	\N	\N	Drama
tt1927501	tvEpisode	Vaarallisen miellyttävä Markku	Vaarallisen miellyttävä Markku	0	1998	\N	\N	Drama
tt1927502	tvEpisode	Vanha valokuva	Vanha valokuva	0	1998	\N	\N	Drama
tt1927503	tvEpisode	Varpajaiset	Varpajaiset	0	1998	\N	\N	Drama
tt1927504	tvEpisode	Veljekset	Veljekset	0	1998	\N	\N	Drama
tt1927505	tvEpisode	Vieraita	Vieraita	0	1998	\N	\N	Drama
tt1927506	tvEpisode	Väärinkäsityksiä	Väärinkäsityksiä	0	1998	\N	\N	Drama
tt1927507	tvEpisode	Yllätyspotilas	Yllätyspotilas	0	1998	\N	\N	Drama
tt1927508	tvEpisode	Episode dated 20 May 2011	Episode dated 20 May 2011	0	2011	\N	\N	Talk-Show
tt1927509	tvEpisode	Episode dated 20 May 2011	Episode dated 20 May 2011	0	2011	\N	\N	News
tt1927510	tvEpisode	Turks & Caicos: Part 1	Turks & Caicos: Part 1	0	2010	\N	21	Reality-TV
tt1927511	tvEpisode	Turks & Caicos: Part 2	Turks & Caicos: Part 2	0	2010	\N	21	Reality-TV
tt1927512	tvEpisode	Episode dated 18 November 2010	Episode dated 18 November 2010	0	2010	\N	\N	Reality-TV
tt1927513	tvEpisode	Episode #1.4	Episode #1.4	0	1976	\N	\N	Comedy
tt1927514	tvEpisode	Episode #1.5	Episode #1.5	0	1976	\N	\N	Comedy
tt1927515	tvEpisode	Episode #2.1	Episode #2.1	0	2011	\N	\N	Reality-TV
tt1927516	tvEpisode	Great Gratins	Great Gratins	0	2005	\N	\N	Family
tt1927517	tvEpisode	Birds of a Feather/Treasure Show and Tell!	Birds of a Feather/Treasure Show and Tell!	0	2011	\N	25	Adventure,Animation,Family
tt1927518	tvSeries	Jeep Crawl	Jeep Crawl	0	2006	\N	\N	Action
tt1927519	tvEpisode	India: Big Cats	India: Big Cats	0	2004	\N	\N	Documentary
tt1927520	tvEpisode	Episode #9.131	Episode #9.131	0	2011	\N	\N	Comedy,Music,Talk-Show
tt1927521	tvEpisode	Win an El Toro Guapo/Witch-ay Woman	Win an El Toro Guapo/Witch-ay Woman	0	2004	\N	21	Adventure,Animation,Comedy
tt1927522	tvEpisode	Episode dated 23 November 2009	Episode dated 23 November 2009	0	2009	\N	\N	Comedy,Reality-TV,Talk-Show
tt1927523	tvEpisode	Episode dated 7 May 2010	Episode dated 7 May 2010	0	2010	\N	\N	Comedy,Reality-TV,Talk-Show
tt1927526	tvEpisode	Episode dated 8 December 2008	Episode dated 8 December 2008	0	2008	\N	\N	Crime,Reality-TV
tt1927527	tvEpisode	Episode dated 18 December 2008	Episode dated 18 December 2008	0	2008	\N	\N	Crime,Reality-TV
tt1927528	tvEpisode	Episode dated 5 May 2011	Episode dated 5 May 2011	0	2011	\N	\N	News
tt1927529	tvEpisode	Episode dated 6 May 2011	Episode dated 6 May 2011	0	2011	\N	\N	News
tt1927530	tvEpisode	Episode dated 9 May 2011	Episode dated 9 May 2011	0	2011	\N	\N	News
tt1927531	tvEpisode	Hold on to the Promises of God	Hold on to the Promises of God	0	2011	\N	23	\N
tt1927532	tvEpisode	Switching Gears/Garage Banned	Switching Gears/Garage Banned	0	2011	\N	23	Action,Adventure,Animation
tt1927534	tvEpisode	Episode dated 20 May 2011	Episode dated 20 May 2011	0	2011	\N	\N	Reality-TV
tt1927535	tvSeries	Kontra ston anemo	Kontra ston anemo	0	1980	\N	45	Drama,Romance
tt1927536	tvEpisode	A hiú rigó	A hiú rigó	0	1994	\N	\N	Animation
tt1927537	tvEpisode	Episode dated 2 February 2005	Episode dated 2 February 2005	0	2005	\N	\N	\N
tt1927538	tvEpisode	Episode dated 3 February 2005	Episode dated 3 February 2005	0	2005	\N	\N	\N
tt1927539	tvEpisode	Episode dated 1 February 2005	Episode dated 1 February 2005	0	2005	\N	\N	Family
tt1927540	tvEpisode	Episode dated 2 February 2005	Episode dated 2 February 2005	0	2005	\N	\N	Family
tt1927541	tvEpisode	Episode dated 3 February 2005	Episode dated 3 February 2005	0	2005	\N	\N	Family
tt1927542	tvEpisode	Episode dated 4 February 2005	Episode dated 4 February 2005	0	2005	\N	\N	Family
tt1927543	tvEpisode	Un trilero, dos tortillas y el capricho de los Borbones	Un trilero, dos tortillas y el capricho de los Borbones	0	2011	\N	\N	Comedy
tt1927544	tvEpisode	Spezial: Das Ladykracher 1x1	Spezial: Das Ladykracher 1x1	0	2011	\N	45	Comedy
tt1927545	tvEpisode	America Lost and Found	America Lost and Found	0	2010	\N	\N	Comedy
tt1927546	tvEpisode	Beyond the Valley of the Dolls	Beyond the Valley of the Dolls	0	2010	\N	\N	Comedy
tt1927547	tvEpisode	Contempt	Contempt	0	2011	\N	\N	Comedy
tt1927548	tvEpisode	Continental Divide	Continental Divide	0	2010	\N	\N	Comedy
tt1927549	tvEpisode	Directors Showcase: John Waters	Directors Showcase: John Waters	0	2010	\N	\N	Comedy
tt1927550	tvEpisode	Electric Dreams	Electric Dreams	0	2010	\N	\N	Comedy
tt1927551	tvEpisode	Ewoks: The Battle for Endor	Ewoks: The Battle for Endor	0	2010	\N	\N	Comedy
tt1927552	tvEpisode	If I Picked the Oscars	If I Picked the Oscars	0	2011	\N	\N	Comedy
tt1927553	tvEpisode	In Response...	In Response...	0	2011	\N	\N	Comedy
tt1927554	tvEpisode	Nothing But Trouble	Nothing But Trouble	0	2010	\N	\N	Comedy
tt1927555	tvEpisode	Sequel Shootout: Temple of Doom vs. The Last Crusade	Sequel Shootout: Temple of Doom vs. The Last Crusade	0	2010	\N	\N	Comedy
tt1927556	tvEpisode	Shock Treatment	Shock Treatment	0	2010	\N	\N	Comedy
tt1927557	tvEpisode	The Rocky Horror Video Show	The Rocky Horror Video Show	0	2010	\N	\N	Comedy
tt1927558	tvEpisode	V: The Christmas Episode	V: The Christmas Episode	0	2010	\N	\N	Comedy
tt1927559	tvEpisode	Valley of the Dolls	Valley of the Dolls	0	2010	\N	\N	Comedy
tt1927560	tvEpisode	Episode dated 20 May 2011	Episode dated 20 May 2011	0	2011	\N	\N	Comedy,Music,Talk-Show
tt1927562	tvEpisode	Hue	Hue	0	2006	\N	\N	Talk-Show
tt1927563	tvSeries	Life at 5	Life at 5	0	2010	\N	52	Documentary
tt1927564	tvEpisode	Hitting the Breaks with Boys	Hitting the Breaks with Boys	0	2012	\N	23	Comedy,Family
tt1927565	tvEpisode	Schmerzen	Schmerzen	0	1995	\N	\N	Drama,Family
tt1927566	tvEpisode	Wunden	Wunden	0	1995	\N	\N	Drama,Family
tt1927567	tvEpisode	Schiller oder Goethe?	Schiller oder Goethe?	0	1995	\N	\N	Drama,Family
tt1927568	tvEpisode	Reis aus der Dose	Reis aus der Dose	0	1995	\N	\N	Drama,Family
tt1927569	tvEpisode	Arbeitsscheu?	Arbeitsscheu?	0	1995	\N	\N	Drama,Family
tt1927570	tvEpisode	Glück	Glück	0	1995	\N	\N	Drama,Family
tt1927571	tvEpisode	Kontakte	Kontakte	0	1995	\N	\N	Drama,Family
tt1927572	tvEpisode	Auf eigene Faust	Auf eigene Faust	0	1995	\N	\N	Drama,Family
tt1927574	tvEpisode	Episode dated 2 February 2005	Episode dated 2 February 2005	0	2005	\N	\N	Family
tt1927575	tvEpisode	Episode dated 3 February 2005	Episode dated 3 February 2005	0	2005	\N	\N	Family
tt1927576	tvEpisode	Episode dated 4 February 2005	Episode dated 4 February 2005	0	2005	\N	\N	Family
tt1927577	tvEpisode	Sapa Pt. 1	Sapa Pt. 1	0	2011	\N	\N	Documentary,Family
tt1927578	tvSeries	MANTIME with Fran and Ramis	MANTIME with Fran and Ramis	0	2008	\N	\N	Comedy
tt1927579	tvEpisode	Episode dated 14 October 2008	Episode dated 14 October 2008	0	2008	\N	22	Comedy
tt1927581	tvEpisode	Episode #6.26	Episode #6.26	0	2011	\N	\N	Talk-Show
tt1927582	tvEpisode	Episode dated 21 May 2011	Episode dated 21 May 2011	0	2011	\N	\N	Talk-Show
tt1927583	tvEpisode	DJ Cave	DJ Cave	0	2011	\N	\N	Reality-TV
tt1927584	tvEpisode	Mara Wishes to Go Back to Manila to Face Her Fears	Mara Wishes to Go Back to Manila to Face Her Fears	0	2011	\N	\N	Crime,Drama,Mystery
tt1927585	tvEpisode	Celebrity Chef Challenge 11	Celebrity Chef Challenge 11	0	2010	\N	\N	Reality-TV
tt1927586	tvEpisode	Celebrity Chef Challenge 12	Celebrity Chef Challenge 12	0	2010	\N	\N	Reality-TV
tt1927587	tvEpisode	Elimination Challenge 12	Elimination Challenge 12	0	2010	\N	\N	Reality-TV
tt1927588	tvEpisode	Elimination Challenge 13	Elimination Challenge 13	0	2010	\N	\N	Reality-TV
tt1927589	tvEpisode	Elimination Challenge 14	Elimination Challenge 14	0	2010	\N	\N	Reality-TV
tt1927590	tvEpisode	Finale Night	Finale Night	0	2010	\N	\N	Reality-TV
tt1927591	tvEpisode	Finals Week Elimination 1	Finals Week Elimination 1	0	2010	\N	\N	Reality-TV
tt1927592	tvEpisode	Finals Week Elimination 2	Finals Week Elimination 2	0	2010	\N	\N	Reality-TV
tt1927593	tvEpisode	Finals Week Elimination 3	Finals Week Elimination 3	0	2010	\N	\N	Reality-TV
tt1927594	tvEpisode	Finals Week Elimination 4	Finals Week Elimination 4	0	2010	\N	\N	Reality-TV
tt1927595	tvEpisode	Invention Test 10	Invention Test 10	0	2010	\N	\N	Reality-TV
tt1927596	tvEpisode	Invention Test 11	Invention Test 11	0	2010	\N	\N	Reality-TV
tt1927597	tvEpisode	Invention Test 12	Invention Test 12	0	2010	\N	\N	Reality-TV
tt1927598	tvEpisode	MasterClass 11	MasterClass 11	0	2010	\N	69	Reality-TV
tt1927599	tvEpisode	MasterClass 12	MasterClass 12	0	2010	\N	66	Reality-TV
tt1927600	tvEpisode	MasterClass 13	MasterClass 13	0	2010	\N	70	Reality-TV
tt1927601	tvEpisode	MasterClass Reunion	MasterClass Reunion	0	2010	\N	\N	Reality-TV
tt1927602	tvEpisode	Off Site Challenge 10	Off Site Challenge 10	0	2010	\N	\N	Reality-TV
tt1927603	tvEpisode	Pressure Test Elimination 10	Pressure Test Elimination 10	0	2010	\N	\N	Reality-TV
tt1927604	tvEpisode	Pressure Test Elimination 9	Pressure Test Elimination 9	0	2010	\N	\N	Reality-TV
tt1927605	tvEpisode	Signature Dish Challenge	Signature Dish Challenge	0	2010	\N	51	Reality-TV
tt1927606	tvSeries	Match of the Day: 2010 FIFA World Cup	Match of the Day: 2010 FIFA World Cup	0	2010	\N	\N	Sport
tt1927607	tvEpisode	Bloomington Gold Show: Part 2	Bloomington Gold Show: Part 2	0	2009	\N	\N	Reality-TV
tt1927608	tvEpisode	The Man with the Child in His Eyes	The Man with the Child in His Eyes	0	2011	\N	\N	Comedy
tt1927609	tvEpisode	Agony Alan	Agony Alan	0	2011	\N	\N	Comedy
tt1927610	tvEpisode	Alan Partridge: Out of the Box Thinker	Alan Partridge: Out of the Box Thinker	0	2011	\N	\N	Comedy
tt1927611	tvEpisode	Alan's Sad Story	Alan's Sad Story	0	2010	\N	\N	Comedy
tt1927612	tvEpisode	Focus on Cycling	Focus on Cycling	0	2010	\N	26	Comedy
tt1927613	tvEpisode	King and Car	King and Car	0	2010	\N	\N	Comedy
tt1927614	tvEpisode	North Norfolk Today with Eddie Shepherd and Terri Cohen	North Norfolk Today with Eddie Shepherd and Terri Cohen	0	2011	\N	\N	Comedy
tt1927615	tvEpisode	Partridge on Partridge	Partridge on Partridge	0	2011	\N	\N	Comedy
tt1927616	tvEpisode	Simply the Best of Norfolk	Simply the Best of Norfolk	0	2010	\N	\N	Comedy
tt1927617	tvEpisode	Tora Bora Alan	Tora Bora Alan	0	2011	\N	\N	Comedy
tt1927618	tvEpisode	Who Does Alan Think Alan Is?	Who Does Alan Think Alan Is?	0	2010	\N	23	Comedy
tt1927619	tvEpisode	Wine	Wine	0	2010	\N	\N	Comedy
tt1927620	tvEpisode	General Sebastiano Recovers from Severe Injury	General Sebastiano Recovers from Severe Injury	0	2011	\N	\N	Drama
tt1927621	tvEpisode	Episode dated 7 May 2011	Episode dated 7 May 2011	0	2011	\N	\N	Documentary
tt1927622	tvEpisode	Episode dated 8 May 2011	Episode dated 8 May 2011	0	2011	\N	\N	Documentary
tt1927623	tvSeries	Misery Loves Company	Misery Loves Company	0	2010	\N	\N	Comedy
tt1927624	tvEpisode	Adopted Sister/Game Plan	Adopted Sister/Game Plan	0	2006	\N	\N	Animation
tt1927625	tvEpisode	Don't Believe a Word Albert Says/Dirty Papers	Don't Believe a Word Albert Says/Dirty Papers	0	2006	\N	\N	Animation
tt1927626	tvEpisode	The Creature/All About BG	The Creature/All About BG	0	2008	\N	\N	Animation
tt1927627	tvEpisode	Do You Know Who I Am?	Do You Know Who I Am?	0	2011	\N	43	Reality-TV
tt1927628	tvEpisode	Mob Bust	Mob Bust	0	2011	\N	43	Reality-TV
tt1927629	tvEpisode	Unfinished Business	Unfinished Business	0	2011	\N	42	Reality-TV
tt1927630	tvSeries	Mono Mia Fora	Mono Mia Fora	0	2009	2010	45	Drama
tt1927631	tvEpisode	Episode dated 27 December 1988	Episode dated 27 December 1988	0	1988	\N	\N	Game-Show
tt1927632	tvEpisode	Don Fernando Gives Gabriel a Chance to Prove Himself	Don Fernando Gives Gabriel a Chance to Prove Himself	0	2011	\N	\N	Crime,Drama,Romance
tt1927633	tvEpisode	Selling to Live the Florida Dream	Selling to Live the Florida Dream	0	2011	\N	\N	Documentary,Drama
tt1927634	tvEpisode	I'm Rabbit	I'm Rabbit	0	2008	\N	\N	Adventure,Animation,Comedy
tt1927635	tvEpisode	Alien Contact	Alien Contact	0	2007	\N	\N	Mystery
tt1927636	tvEpisode	Bermuda Triangle/Cave Ghost	Bermuda Triangle/Cave Ghost	0	2002	\N	\N	Mystery
tt1927637	tvEpisode	Episode dated 8 May 2011	Episode dated 8 May 2011	0	2011	\N	\N	News
tt1927638	tvEpisode	Aa! toomasu kun no jinsei saiaku no hi	Aa! toomasu kun no jinsei saiaku no hi	0	1994	\N	23	Adventure,Animation
tt1927639	tvEpisode	Atarashii nakama!! tiko no akachan!	Atarashii nakama!! tiko no akachan!	0	1994	\N	23	Adventure,Animation
tt1927640	tvEpisode	E!! sheriru san tsui ni kon'yaku!?	E!! sheriru san tsui ni kon'yaku!?	0	1994	\N	23	Adventure,Animation
tt1927641	tvEpisode	Eien no utsukushisa ga te ni hairu kiseki no tamago	Eien no utsukushisa ga te ni hairu kiseki no tamago	0	1994	\N	23	Adventure,Animation
